gene_id	logFC	logCPM	LR	PValue	FDR	gene
ENSMUSG00000030058	0.152153993286399	8.34339187183261	-6.33981853022649	0.0255991786695875	0.106695425506947	Copg
ENSMUSG00000013160	0.914642770524935	8.96888779664269	8.09590156562911	7.86781101240805e-08	3.98932813531947e-06	Atp6v0d1
ENSMUSG00000015341	0.530980669906821	10.7189091934212	0.0273605616160957	0.000243630176452247	0.00288920880728477	Golga7
ENSMUSG00000029446	1.00131179627321	9.14511138912656	-0.295796467744919	0.000337591564744548	0.00373879096862132	Psph
ENSMUSG00000032112	-0.17707505628626	9.83815639509943	-6.37564570042336	0.236999610809423	0.47188676538747	Trappc4
ENSMUSG00000026810	0.20176247061301	9.28024819857468	-5.67194300658911	0.0991214557842264	0.272499650243151	Dpm2
ENSMUSG00000022193	-0.0922965057452299	11.5502338923432	-6.83142723320655	0.461159346961804	0.689612601505562	Psmb5
ENSMUSG00000002332	1.72764443944671	6.96407872014805	11.6622482473552	2.26100558342918e-09	2.23946203966254e-07	Dhrs1
ENSMUSG00000021096	-0.0261159572257368	8.8529184662589	-7.11919030556148	0.738480699763159	0.874351154983186	Ppm1a
ENSMUSG00000036835	0.222411192336551	10.8818560316217	-5.0278957422573	0.0474393922693059	0.165586207795765	Psenen
ENSMUSG00000056412	0.222411192336551	10.8818560316217	-5.0278957422573	0.0474393922693059	0.165586207795765	Psenen
ENSMUSG00000014355	-0.491652877532051	7.55319044286088	-5.94163605393489	0.000379325343025703	0.00410994507371193	Anapc1
ENSMUSG00000025208	0.163271215522537	9.80624100929492	-6.12289080329637	0.17115304499367	0.386396262635961	Mrpl43
ENSMUSG00000022100	-0.0798856218793853	9.12275741238317	-7.11255186191772	0.282121796300688	0.524272449158459	Xpo7
ENSMUSG00000020936	-0.138318062462967	7.31103892827067	-6.95897613264493	0.12549269543097	0.317443153675401	Nmt1
ENSMUSG00000038160	-0.442085570408288	7.96785464635228	-7.12085559994703	0.000210394747813892	0.00255959960289462	Atg5
ENSMUSG00000020459	-0.0958155677857793	8.79825914847422	-6.92286711502542	0.542166656520682	0.752260898713135	Mtif2
ENSMUSG00000026878	0.251981366085218	8.33230520405369	-6.34096482181602	0.0694039290902859	0.215106081629199	Rab14
ENSMUSG00000004207	0.67298889935182	9.12811025275217	-6.36790204070198	0.0392720286479261	0.145525617070974	Psap
ENSMUSG00000020794	-0.0438316362691786	9.94762606549873	-7.0573168310413	0.729751427273967	0.869884639900198	Ube2g1
