gene_id	logFC	logCPM	LR	PValue	FDR	gene
ENSMUSG00000030058	0.0264088239756912	8.34339187183261	-7.017105737776	0.629152124788265	0.849233745173517	Copg
ENSMUSG00000013160	0.358424524619282	8.96888779664269	-2.07366886009186	0.00218757828665494	0.024590347357163	Atp6v0d1
ENSMUSG00000015341	0.170584143365968	10.7189091934212	-5.84528440464695	0.131078913691576	0.395183948523783	Golga7
ENSMUSG00000029446	0.343198569700805	9.14511138912656	-5.76659996548809	0.119216634263917	0.373040374452638	Psph
ENSMUSG00000032112	-0.050790643740094	9.83815639509943	-6.98133740066985	0.702703955622272	0.885726440039881	Trappc4
ENSMUSG00000026810	0.0998248670161956	9.28024819857468	-6.60301379826495	0.354848819807405	0.663288510221687	Dpm2
ENSMUSG00000022193	-0.185555408679882	11.5502338923432	-5.69406972367551	0.109326617158824	0.355470696722603	Psmb5
ENSMUSG00000002332	0.774422464904573	6.96407872014805	1.31372277597782	7.04306386152079e-05	0.00159536413122129	Dhrs1
ENSMUSG00000021096	-0.155306529911413	8.8529184662589	-6.70145704609398	0.250448902619207	0.558925077818907	Ppm1a
ENSMUSG00000036835	-0.0527401664488112	10.8818560316217	-6.90077318937824	0.585817535765585	0.825851848404886	Psenen
ENSMUSG00000056412	-0.0527401664488112	10.8818560316217	-6.90077318937824	0.585817535765585	0.825851848404886	Psenen
ENSMUSG00000014355	-0.530794575870093	7.55319044286088	-5.19723981636085	0.000108256316569706	0.00232192659380049	Anapc1
ENSMUSG00000025208	0.104079875335924	9.80624100929492	-6.54986796780984	0.328233471096324	0.637168015723455	Mrpl43
ENSMUSG00000022100	-0.0964403714544657	9.12275741238317	-7.05874179460255	0.097210530280236	0.330991846087951	Xpo7
ENSMUSG00000020936	-0.0527831236018916	7.31103892827067	-7.05888302360277	0.281684161212236	0.592513444997525	Nmt1
ENSMUSG00000038160	-0.257139760318598	7.96785464635228	-6.15128340206381	0.0445991075005994	0.203452543840449	Atg5
ENSMUSG00000020459	-0.252237423065076	8.79825914847422	-5.48067692405468	0.0850770973538843	0.304876723798828	Mtif2
ENSMUSG00000026878	0.189853674687142	8.33230520405369	-6.88120477152643	0.0248021332618387	0.138556060020839	Rab14
ENSMUSG00000004207	0.338662150325952	9.12811025275217	-6.83820441182148	0.213343707118175	0.515451750324179	Psap
ENSMUSG00000020794	-0.234543430344486	9.94762606549873	-5.02232520657757	0.0504257387248244	0.219502426441603	Ube2g1
ENSMUSG00000021327	-0.224660440105246	7.91382875046575	-7.00979670521917	0.00571059781108227	0.0500881924967024	Zkscan3
ENSMUSG00000071867	-0.13010574001845	9.86796229254371	-6.59345332693974	0.349851240461322	0.658510748787739	Mrpl27
ENSMUSG00000024414	-0.13010574001845	9.86796229254371	-6.59345332693974	0.349851240461322	0.658510748787739	Mrpl27
ENSMUSG00000022770	-0.0783308351269605	8.57695879609076	-6.90828295699431	0.551590532272372	0.807786927062963	Dlg1
ENSMUSG00000020368	0.139108590257143	9.70015892270962	-7.00696778872135	0.159804767872059	0.442163725889774	Canx
ENSMUSG00000022365	0.383456861927249	8.91666200169215	-5.96698565338757	0.000127059205728878	0.00266000917437186	Derl1
ENSMUSG00000021266	-0.2027889138276	7.88568309996601	-7.02508563011233	0.0350724938056204	0.175012410867494	Wars
ENSMUSG00000030751	-0.125611609939792	11.0787997442214	-6.50545882816703	0.307992693761233	0.618417086733619	Psma1
ENSMUSG00000020088	-0.091417057663911	10.1317978988	-7.0528694349236	0.227297697922732	0.533141391417757	Sar1a
ENSMUSG00000029405	0.126147526903652	10.7446313366328	-6.74472146968892	0.148619099023576	0.425395834418901	G3bp2
ENSMUSG00000021556	0.392748137124992	7.55395145628244	-5.78839678943543	0.122378768396934	0.37901318271369	Golm1
ENSMUSG00000025156	0.0146736655460351	10.4757108934481	-7.0498830100369	0.896267357819986	0.965495053329436	Gps1
ENSMUSG00000085783	0.0146736655460351	10.4757108934481	-7.0498830100369	0.896267357819986	0.965495053329436	Gps1
ENSMUSG00000027828	0.142675210787888	10.5071976979033	-6.41751751939759	0.272434630037227	0.582662697241973	Ssr3
ENSMUSG00000037373	-0.000740423245612964	11.0357943560191	-7.05890914040749	0.994082941724662	0.997870355150134	Ctbp1
ENSMUSG00000025261	0.128623432344932	6.9753502321831	-6.82654616516348	0.225017392610058	0.52999609759125	Huwe1
