gene_id	logFC	logCPM	LR	PValue	FDR	gene
ENSMUSG00000013160	0.358424524619282	8.96888779664269	-2.19818366789592	0.00239077056751862	0.0273196038759997	Atp6v0d1
ENSMUSG00000015341	0.170584143365968	10.7189091934212	-5.90520487693628	0.134843972116398	0.416966021315705	Golga7
ENSMUSG00000029446	0.343198569700805	9.14511138912656	-5.79263914282383	0.117708187235859	0.384559240857901	Psph
ENSMUSG00000032112	-0.050790643740094	9.83815639509943	-7.01787020963029	0.703978093314582	0.886042621497114	Trappc4
ENSMUSG00000026810	0.0998248670161956	9.28024819857468	-6.64945058303632	0.36036452106767	0.675494780030445	Dpm2
ENSMUSG00000022193	-0.185555408679882	11.5502338923432	-5.75455204435113	0.112467911742949	0.376111435249653	Psmb5
ENSMUSG00000002332	0.774422464904573	6.96407872014805	1.31489331586555	6.76746916390319e-05	0.00156207727160202	Dhrs1
ENSMUSG00000025208	0.104079875335924	9.80624100929492	-6.59809075304417	0.334046489423186	0.651832907139869	Mrpl43
ENSMUSG00000020459	-0.252237423065076	8.79825914847422	-5.52435219151502	0.0857572117558827	0.318489720473673	Mtif2
ENSMUSG00000020794	-0.234543430344486	9.94762606549873	-5.09037463620748	0.0522111615839808	0.232981423355348	Ube2g1
ENSMUSG00000030751	-0.125611609939792	11.0787997442214	-6.54903954460297	0.311256274916628	0.630764198155597	Psma1
ENSMUSG00000021556	0.392748137124992	7.55395145628244	-5.81140425363938	0.120388660794195	0.389593281197518	Golm1
ENSMUSG00000027828	0.142675210787888	10.5071976979033	-6.46032205495501	0.274908152067444	0.594603625218635	Ssr3
ENSMUSG00000037373	-0.000740423245612964	11.0357943560191	-7.09469066421697	0.994170117428904	0.997583756511033	Ctbp1
ENSMUSG00000044600	0.0149729427510499	7.96818307912032	-7.0891506473035	0.918537616917207	0.975438703788757	9130011J15Rik
ENSMUSG00000026553	-0.134524628127374	10.7211850546746	-6.38510785859791	0.248187837661171	0.569222459578089	Copa
ENSMUSG00000026965	0.196248277424964	9.05443243434632	-5.58438061245445	0.0919827889132306	0.333878763883186	Anapc2
ENSMUSG00000035505	-0.246404793141678	8.67376277695017	-5.19019231940849	0.0584402993993075	0.249298012030252	Cox18
ENSMUSG00000067851	-0.293684200424894	9.53135664781395	-4.70859778242029	0.0341377089080073	0.17987123118074	Arfgef1
ENSMUSG00000041645	-0.222262364845898	9.59404606352824	-5.70862621147652	0.106487722815693	0.3635352024113	Ddx24
ENSMUSG00000019295	-0.0957317758780019	6.953132342647	-6.89921496654421	0.54448469350286	0.806957264323182	Tmem129
ENSMUSG00000050621	-0.138647402676357	13.8789925629148	-6.24363271076446	0.205982037412186	0.517985479042046	Gm9846 /// Rps27
ENSMUSG00000028677	-0.170705298088266	8.92072340518234	-6.42793613478754	0.262986451573068	0.583915422477671	Rnf220
ENSMUSG00000020519	0.318569227022459	8.83314480174533	-3.65691430365503	0.0109741574056729	0.0827567127399608	Sap30l
ENSMUSG00000034509	0.20489641871694	8.41080057143455	-5.13780426173576	0.0550783996576779	0.240519278849788	Mad2l1bp
ENSMUSG00000005982	-0.212294591930554	8.57018621921999	-5.27330399560356	0.0642287098068119	0.26405259770189	Nat15
ENSMUSG00000019868	-0.257866665874125	9.83592190225317	-4.72706897919058	0.0348398001978474	0.181837752771378	Vta1
ENSMUSG00000022682	-0.12424465323751	9.04282501736994	-6.45512425983707	0.272949961198185	0.592555154783218	Rrn3
ENSMUSG00000028070	-0.0954391817545468	7.7120125540497	-6.82509338109437	0.476631606675076	0.762171625975799	Apoa1bp
ENSMUSG00000034820	-0.19775539212163	10.2167157772109	-5.41446387366694	0.0755078280052775	0.292684988743606	Cpsf7
ENSMUSG00000007036	-0.0957925832969013	7.72473651587943	-6.78128961109031	0.442856545509844	0.739917934508505	Bat5
ENSMUSG00000024740	-0.0821083679355048	10.315550284173	-6.87303796718801	0.518701426924085	0.791329919567958	Ddb1
ENSMUSG00000001289	0.094267037070443	10.8201365735327	-6.83903204874612	0.488254838743761	0.768490472754836	Pfdn5
ENSMUSG00000028567	-0.00586708530839553	8.57820414242006	-7.09372309523707	0.965498452521075	0.990034115578809	Txndc12
ENSMUSG00000029234	0.00631150765370503	10.2767066151629	-7.09266827517131	0.950508503564005	0.984968025763204	Tmem165
ENSMUSG00000068328	-0.0765859029315452	9.19927852016616	-7.04801475723338	0.767074826159918	0.91731860825342	Aup1
ENSMUSG00000008855	0.263543050088549	7.22273712022958	-5.66739833576987	0.101415314372882	0.353274348708481	Hdac5
ENSMUSG00000024309	0.132655740348232	10.3264009402414	-6.66291655116372	0.367731552651496	0.68126933892548	H2-Ke2
ENSMUSG00000022898	-0.0751844812790716	7.79626074925076	-6.91768488259012	0.564138736838537	0.816269207137863	Dscr3
ENSMUSG00000005442	0.60763438536196	8.13147731331845	-3.59712142143087	0.0103001248336692	0.0795403156272861	Cic
ENSMUSG00000030868	0.0619722711596618	9.20101860392758	-6.9776469436564	0.639090691425766	0.855982803579833	Dctn5
ENSMUSG00000028646	0.0197861343675987	9.48069282435913	-7.0764133927043	0.852884608679909	0.951547135799442	Rragc
ENSMUSG00000040688	-0.0523981853906224	8.93720970946597	-7.03412677977216	0.735829166859608	0.90290791292396	Tbl3
ENSMUSG00000028759	-0.181838430290332	10.3763602054772	-5.99939448599087	0.151339868168352	0.442080876992484	Hp1bp3
ENSMUSG00000036299	0.142434804014682	10.1369269401002	-6.45729973995219	0.273767406011214	0.593188301263539	BC031181
ENSMUSG00000003346	0.0575842763809187	9.6827342979938	-6.99086851767913	0.658710416746038	0.865717350093911	Fam108a
ENSMUSG00000033020	-0.0731798590245631	10.9150892277468	-6.85755456108559	0.504447770134137	0.780714123118816	Polr2f
ENSMUSG00000025224	-0.148199833362628	7.04676918477916	-6.59725987448618	0.333642363458949	0.651306411514516	Gbf1
ENSMUSG00000010406	0.0622171045865056	9.86762361852621	-6.96562428453932	0.622391409050444	0.847226089059154	Mrpl52
ENSMUSG00000071659	0.585346726662643	7.6128686242422	-5.83844512587071	0.124370868943324	0.39705509208167	Hnrnpul2
ENSMUSG00000036241	0.0227633022093512	9.60388500075818	-7.07504852180246	0.847563535016092	0.950169832887871	Ube2r2
ENSMUSG00000027598	0.152425484215888	8.89093624753921	-6.28098223511464	0.216228886633943	0.530410316689818	Itch
ENSMUSG00000026234	0.294041470489875	12.2148589806877	-6.7368579899095	0.412229223618943	0.717545093228353	Ncl
ENSMUSG00000010025	0.406310928344547	6.36179879079774	-4.45675036812469	0.0259081878455355	0.148988517721218	Aldh3a2
ENSMUSG00000042179	0.119734292089249	3.47748235111284	-6.88007580932574	0.52541500383202	0.7955564040552	Pnliprp1
ENSMUSG00000031696	0.23954539886748	6.14898702437149	-6.92264886863441	0.569653737507836	0.820352041599454	Vps35
ENSMUSG00000025613	-0.0666551027370199	11.9381457332446	-6.87562965299366	0.521155981469253	0.792996409648066	Cct8
ENSMUSG00000023987	0.0499839584422548	4.24482511369223	-7.05629094555274	0.788176039143455	0.926927392796552	Pgc
ENSMUSG00000071650	-0.0424393278170434	8.17029548189517	-7.04555076225065	0.761191499735861	0.913771340933402	Ganab
ENSMUSG00000029474	0.0308888296428413	8.03358724542991	-7.06324150978225	0.807873547194909	0.936117102469423	Rnf34
ENSMUSG00000027466	-0.65268174092266	9.4457212849851	0.686445067899549	0.000127246093996078	0.00269538326817511	Rbck1
ENSMUSG00000018659	0.0749493737290809	8.47477180205898	-6.83919889277161	0.488396792948842	0.768533350060273	Pnpo
ENSMUSG00000000346	0.375611356686007	11.6358037294512	-0.458189177790095	0.000404142449125655	0.00709525432637422	Dazap2
ENSMUSG00000030216	-0.0919304408220809	9.89898635746765	-6.80852726708189	0.463392268914747	0.754261163012008	Wbp11
ENSMUSG00000032902	0.0118191428012782	11.5078731022232	-7.0898254922968	0.923617141692288	0.977412326827494	Slc16a1
ENSMUSG00000031778	-0.202986727544269	4.25578871549119	-5.79857396373125	0.118548736591458	0.385586578754953	Cx3cl1
ENSMUSG00000031538	0.0949019519523738	3.92667865449287	-6.96835993763994	0.626104019956194	0.849263591776985	Plat
ENSMUSG00000001228	0.396615379857208	8.67297847325211	-5.1589370346036	0.0564091946622129	0.243928455916183	Uhrf1
ENSMUSG00000030007	-0.12384584162077	11.6693125698629	-6.62337558381848	0.346665188977255	0.663516093428162	Cct7
ENSMUSG00000032336	0.00367494519285549	10.6435159305769	-7.09433397426774	0.978542115946419	0.993732437986476	Nptn
ENSMUSG00000025203	0.83603546735762	4.48008174477482	-5.11300505350256	0.0535590030534081	0.237037866844828	Scd2
ENSMUSG00000033793	-0.231499767110161	9.42202505654731	-5.37086875823888	0.0718136935395472	0.2835454367633	Atp6v1h
ENSMUSG00000027808	0.0284096806453198	10.2860640783088	-7.07433749613974	0.844867293832178	0.94912089916412	Serp1
ENSMUSG00000029012	-0.503743535733546	8.89330044083816	-2.67242907799704	0.00390637861697563	0.0396992581660769	Orc5
ENSMUSG00000068122	0.173492925386683	3.024277794911	-6.34746363429858	0.236014658700555	0.555498978272931	Agtr2
ENSMUSG00000019960	-1.97990292153986	9.03039294492801	7.25536609131867	1.8168059095454e-07	1.16455366295704e-05	Dusp6
ENSMUSG00000038891	0.198284678657625	3.11589834745407	-6.63111447769296	0.350655818181561	0.667314234476646	Prl3b1
ENSMUSG00000063903	-0.234267432839589	3.03533848460182	-5.22702931118932	0.0609342730555241	0.256239971871203	Klk1
ENSMUSG00000027012	0.19567521217261	9.46344077581263	-5.4301426819053	0.07688583469292	0.295421157529119	Dync1i2
ENSMUSG00000024142	0.0860172405361183	5.95483131160034	-7.05204195838726	0.777065888225106	0.92167982713824	Mlst8
ENSMUSG00000024261	-0.0758148561156342	3.1155397355839	-6.92658615021535	0.574103426424276	0.822620895215225	Syt4
ENSMUSG00000030851	-0.0768496833989564	2.92934526891532	-6.97749961831111	0.638879838399604	0.855982803579833	Ldhc
ENSMUSG00000031453	0.848931315084523	7.71293314813779	-1.04532449620226	0.000733772148982649	0.011330657261643	Rasa3
ENSMUSG00000001482	0.0408361569017028	7.05089404779466	-7.05959719136404	0.797285665638111	0.930988380492865	Def8
ENSMUSG00000021728	0.294092824272486	9.13692272726421	-4.91067152544846	0.0426986202801083	0.206803219824906	Emb
ENSMUSG00000005566	-0.257918815582116	11.1033890521998	-6.48509349468597	0.284487007242955	0.60500805220996	Trim28
ENSMUSG00000029767	-0.00359699354977372	9.62097006363737	-7.09406251256151	0.971984488579737	0.991727168044339	Calu
ENSMUSG00000007850	-0.166288597927956	12.0936154263504	-5.72974016529214	0.109192535965151	0.369590907624617	Hnrnph1
ENSMUSG00000025228	0.249883024311208	9.37666314652508	-4.48944653264781	0.026848195527576	0.152591282112636	Actr1a
ENSMUSG00000037211	-0.662808120360503	9.15480337648809	-3.56427499211195	0.00994804930525442	0.0776844180201562	Spry1
ENSMUSG00000031447	0.0795226457098306	10.1601285687737	-6.78427491519952	0.445037320998533	0.741344712011784	Lamp1
