gene_id	logFC	logCPM	LR	PValue	FDR	gene
ENSG00000111640	0.0235598873333321	11.502266921216	-6.26411645536181	0.325295486453052	0.940221520237012	GAPDH
ENSG00000215790	-0.122728335333334	6.4782115575	-5.753754667913	0.310330387907342	0.940221520237012	SLC35E2
ENSG00000233927	-0.0821806735000044	11.781846562287	-6.22381370096814	0.7028746023057	0.988691505152047	RPS28
ENSG00000117408	0.444713420666663	7.03026364031482	-3.13149036084987	0.0121377306561165	0.333105984736245	IPO13
ENSG00000167513	-0.20903447866667	7.84480012287037	-5.97356794132813	0.442631262976978	0.96952409999783	CDT1
ENSG00000145012	-0.114033378666671	7.77214907059259	-6.24554175420092	0.231457101193539	0.906994418841393	LPP
ENSG00000169764	0.198916042666664	7.49480764871759	-6.26815048567633	0.0103936492271513	0.302740328019873	FLJ36848
ENSG00000197451	0.237770652666662	11.1863742028642	-6.20338259384067	0.0684326011105119	0.667177320187023	HNRNPAB
ENSG00000163877	-0.361666586333333	7.96787727416667	-3.83088031715228	0.0270965846166881	0.475913178542535	SNIP1
ENSG00000065618	-0.0340655710000024	6.17817372315741	-6.18633688232671	0.513494482796127	0.979513820514556	COL17A1
ENSG00000161940	0.0721860949999957	6.10195972487037	-6.1083337179426	0.571672638116904	0.983314453447104	BCL6B
ENSG00000064961	-0.0264167430000022	8.9337204275	-6.26109936478935	0.904451118566898	0.995595070384718	HMG20B
ENSG00000110848	0.572937617166668	9.78350306184259	-5.51942548803031	0.0543980400641444	0.610244407181748	CD69
ENSG00000103150	0.146795617333331	6.67906308225926	-5.74018671259303	0.304032489350957	0.937272175907307	MLYCD
ENSG00000111647	-0.000138744666670002	6.77966990212346	-6.25985636931321	0.323494276495375	0.940221520237012	UHRF1BP1L
ENSG00000217950	0.223330806666664	6.69027693674074	-4.93434580853319	0.102229427665845	0.759543878599015	LOC401010
ENSG00000179833	-0.473216654333338	10.0356412361667	-4.13163172790413	0.0385482241733801	0.544525648528516	SERTAD2
ENSG00000118785	-0.0953332810000007	6.6108929587037	-6.26812235300329	0.693657035785072	0.988691505152047	SPP1
ENSG00000177494	-0.0740744963333331	8.68232984959259	-6.23504438795697	0.796494856973431	0.990824881375306	ZBED2
ENSG00000115307	-0.244872789666666	7.48361854892593	-5.35919373645079	0.177409669888418	0.861976399956081	AUP1
ENSG00000116688	0.11347202233333	8.61006342975926	-6.07992171116568	0.539365918515932	0.983314453447104	MFN2
ENSG00000028310	-0.0289962500000023	10.6721504884444	-6.25743231154864	0.882776506508591	0.995595070384718	BRD9
ENSG00000099958	-0.0257887956666689	6.21227311501852	-6.2434972694085	0.823754021336039	0.992261680562153	DERL3
ENSG00000198832	-0.0688543206666665	6.38170719398148	-6.12815140350674	0.596532153842308	0.98399066599769	SELM
ENSG00000156136	-0.244907179333333	7.67889909769444	-5.99898513691207	0.0180403993345071	0.405748019447912	DCK
ENSG00000179588	-0.0614673440000058	8.4908664455	-6.2337041006985	0.792526974712779	0.990824881375306	ZFPM1
ENSG00000095596	-0.00566443500000258	6.31814191477778	-6.26728780368778	0.96400449866466	0.996936929235779	CYP26A1
ENSG00000158373	0.0671593781666653	7.11379513781482	-6.17909064642616	0.36353869435343	0.947670008751531	HIST1H2BD
ENSG00000130222	0.125315241666666	7.20744565875926	-6.12257503154783	0.589318264853405	0.983423734522643	GADD45G
ENSG00000125386	0.301256660999998	7.44051311222222	-3.8752084970064	0.0285324899067423	0.485754067813384	C4orf8
ENSG00000137574	-0.0274568563333348	7.47394432764815	-6.2573039089578	0.88209146863848	0.995595070384718	NCOA6IP
ENSG00000121350	-0.0625051816666717	7.09153554974074	-6.15596325311941	0.635527817850162	0.986630740255592	LOC642732
ENSG00000039123	-0.119048272666668	7.77514385146296	-6.13811097069779	0.609886533164522	0.984451697696855	SKIV2L2
ENSG00000147099	0.154501789666664	6.42339346044444	-5.38113711144828	0.182734460286171	0.866543398266374	HDAC8
ENSG00000178202	0.109275373333332	6.72517732294444	-5.96173947616317	0.433617658183494	0.965054817305489	KDELC2
ENSG00000165272	0.168853362666669	6.02239942681481	-5.49007149064261	0.212089718533059	0.896859066367109	AQP3
ENSG00000164056	0.156828070111107	9.59602508784568	-6.26659942787077	0.552646843870909	0.983314453447104	LOC730525
ENSG00000138190	0.229531008666666	7.38782628912963	-5.36072326774145	0.177774965709292	0.861976399956081	EXOC6
ENSG00000213420	-0.277411337000001	6.95693494914815	-5.55585747465518	0.232518155328791	0.906994418841393	GPC2
ENSG00000156508	-0.144579526000004	9.80354025888889	-6.21230694853648	0.0553562658513404	0.615123610476374	LOC649150
ENSG00000100578	0.154392363333327	6.88132733092593	-5.93747117747934	0.415973063933278	0.961324942307399	KIAA0586
ENSG00000072786	-0.206574540333333	7.94543916840741	-5.78666940504655	0.326331845692938	0.940506491648528	STK10
ENSG00000121691	-0.0355148460000008	7.38192190685185	-6.11307936221101	0.372902382007144	0.94974370846189	CAT
ENSG00000140943	0.112133804166669	8.70885910387963	-6.13363222956008	0.337878478673269	0.941842742268214	MBTPS1
ENSG00000152291	-0.518836401333333	9.79743467822222	-0.00905713789557527	0.000386935580276457	0.0359762646588116	TGOLN2
ENSG00000196588	-0.0927282643333349	7.81155595174074	-6.10651810556717	0.569498090624817	0.983314453447104	MKL1
ENSG00000039319	0.200119359166666	6.74993988266667	-5.23497891324377	0.0839354476552161	0.725867399927425	ZFYVE16
ENSG00000135723	-0.0722808560000043	8.42858924564815	-6.23699534065817	0.802426100294088	0.991127258385337	FHOD1
ENSG00000204410	0.156858199999996	6.41783123324074	-5.47371722396904	0.207347490109232	0.891601381269902	MSH5
ENSG00000173327	0.294001568000001	7.97653507524074	-5.2223193313665	0.147940840665	0.82460534839378	MAP3K11
ENSG00000134294	-0.203311852333334	8.45252119716667	-5.88492393783365	0.381210403242898	0.952475632464426	SLC38A2
ENSG00000168765	-0.147693090333336	6.17559616188889	-5.64319222840481	0.263445819471501	0.918899022368065	GSTM4
ENSG00000178234	0.144273122	8.08339955711111	-5.84614263463561	0.358143975760033	0.947498678587233	GALNT11
ENSG00000176788	-0.0617265683333326	8.89138227475926	-6.26410761331938	0.926996437351093	0.995713351918636	BASP1
ENSG00000163468	0.214902438999999	9.33861974236111	-5.82598152449375	0.189709860757855	0.87185709961726	CCT3
ENSG00000110047	-0.380442996666666	10.4528442444444	-5.4172016180906	0.191893493999727	0.875123981570911	EHD1
ENSG00000172602	0.315184633999996	6.74999852512963	-4.19882458588191	0.0417384679055431	0.553598099560927	RND1
ENSG00000105193	0.0255657133333287	13.8242403125926	-6.25071974176609	0.851254727076484	0.99324187018304	RPS16
ENSG00000120942	-0.449286356000007	7.80744968318518	-1.8627416010918	0.00293634840178615	0.145552667615044	UBIAD1
ENSG00000095485	0.0170138766666614	10.5362615358704	-6.26258262963325	0.91480724582523	0.995595070384718	CWF19L1
ENSG00000108298	0.0433511849999979	11.6170277719352	-6.17277462701435	0.523562123777698	0.981238312192395	LOC653314
