gene_id	logFC	logCPM	LR	PValue	FDR	gene
ENSMUSG00000030058	-0.0122577928525502	8.34339187183261	-6.34793593990492	0.116746895468965	0.512963237300131	Copg
ENSMUSG00000013160	0.549711038162805	8.96888779664269	0.186884098955233	0.000275695810416316	0.00999837759433817	Atp6v0d1
ENSMUSG00000015341	0.135668635095502	10.7189091934212	-6.25271336765692	0.320191530760212	0.760301144632104	Golga7
ENSMUSG00000029446	-0.353921204493348	9.14511138912656	-5.8533277490413	0.186768419798778	0.623834542013041	Psph
ENSMUSG00000032112	-0.112606364012411	9.83815639509943	-6.52625625404755	0.492297023989901	0.860029394458448	Trappc4
ENSMUSG00000026810	0.179090084987699	9.28024819857468	-5.82987271913134	0.181259421434308	0.617649401126845	Dpm2
ENSMUSG00000022193	-0.0255293912810579	11.5502338923432	-6.75782893378008	0.853096421682531	0.970804554084029	Psmb5
ENSMUSG00000002332	-0.32725505728293	6.96407872014805	-5.37731216245702	0.103996389598016	0.488253802900936	Dhrs1
ENSMUSG00000021096	-0.121243530671004	8.8529184662589	-6.75183931361346	0.453678827410568	0.840065962783695	Ppm1a
ENSMUSG00000036835	-0.00298541759687154	10.8818560316217	-6.77565609439951	0.979878775961291	0.99725927317047	Psenen
ENSMUSG00000056412	-0.00298541759687154	10.8818560316217	-6.77565609439951	0.979878775961291	0.99725927317047	Psenen
ENSMUSG00000014355	-0.335556215061721	7.55319044286088	-6.58269870879866	0.0899021087789934	0.457085830542688	Anapc1
ENSMUSG00000025208	0.0763836191279363	9.80624100929492	-6.59226561631341	0.555896840362543	0.888627653136852	Mrpl43
ENSMUSG00000022100	-0.126945107998953	9.12275741238317	-6.59911431421318	0.373555782048171	0.79514124038125	Xpo7
ENSMUSG00000020936	-0.140364482819557	7.31103892827067	-6.50032261805301	0.247873672056104	0.693367038456597	Nmt1
ENSMUSG00000038160	-0.192994709774242	7.96785464635228	-6.58802646424716	0.140510391784173	0.556872104199017	Atg5
ENSMUSG00000020459	-0.0814798584087075	8.79825914847422	-6.65956782434188	0.639202035678632	0.91774244416826	Mtif2
ENSMUSG00000026878	-0.0432664838458659	8.33230520405369	-6.76236424052202	0.255916265898511	0.700219587361122	Rab14
ENSMUSG00000004207	0.0715828680168569	9.12811025275217	-6.77012706763063	0.507466629179906	0.865411868510758	Psap
ENSMUSG00000020794	-0.0932774997665007	9.94762606549873	-6.54449253944339	0.508542164254503	0.865977484795722	Ube2g1
ENSMUSG00000021327	-0.227247931449241	7.91382875046575	-6.31857640411533	0.123861613508655	0.527234169968524	Zkscan3
ENSMUSG00000071867	-0.176855279863588	9.86796229254371	-6.21107183156129	0.301661314975216	0.743916765150203	Mrpl27
ENSMUSG00000024414	-0.176855279863588	9.86796229254371	-6.21107183156129	0.301661314975216	0.743916765150203	Mrpl27
ENSMUSG00000022770	-0.130398628005882	8.57695879609076	-6.77130699039365	0.12778236516869	0.534759267265387	Dlg1
ENSMUSG00000020368	0.203892444456544	9.70015892270962	-6.70280259282329	0.0508518985129151	0.348324315522986	Canx
ENSMUSG00000022365	0.372023031212322	8.91666200169215	-5.84018281111763	0.0029131003792086	0.0580904860043896	Derl1
ENSMUSG00000021266	-0.084769018860344	7.88568309996601	-6.75314993923264	0.411764676076253	0.820127276038266	Wars
ENSMUSG00000030751	-0.0257635522108881	11.0787997442214	-6.7602348328512	0.863067749836414	0.97278323202556	Psma1
ENSMUSG00000020088	-0.0297968015984642	10.1317978988	-6.63885549808817	0.350376942314989	0.780453339833649	Sar1a
ENSMUSG00000029405	0.0196381950168298	10.7446313366328	-6.7737942537624	0.567103696578183	0.893836955658193	G3bp2
ENSMUSG00000021556	0.924882627198612	7.55395145628244	-2.7215192317605	0.00558336554928366	0.0906024032487314	Golm1
ENSMUSG00000025156	0.0825366591751013	10.4757108934481	-6.58846242842293	0.551835251979704	0.886468024099546	Gps1
ENSMUSG00000085783	0.0825366591751013	10.4757108934481	-6.58846242842293	0.551835251979704	0.886468024099546	Gps1
ENSMUSG00000027828	0.409786346680388	10.5071976979033	-3.67609350102981	0.0154299010541701	0.180098422643392	Ssr3
ENSMUSG00000037373	-0.148919793134313	11.0357943560191	-6.02105247392597	0.232434941448615	0.678755386000078	Ctbp1
ENSMUSG00000025261	-0.0417570658606223	6.9753502321831	-6.69509191433317	0.187702006303984	0.624962860788353	Huwe1
ENSMUSG00000032803	0.119505070022433	9.89176385117785	-6.58788955055865	0.52535477288211	0.87440324718557	Cdv3
ENSMUSG00000044600	0.225982359698013	7.24764244373479	-6.40592568871684	0.14335682761294	0.560441901524704	9130011J15Rik
ENSMUSG00000026965	-0.100790057028474	9.05443243434632	-6.49187621566978	0.463917770181578	0.8449305749878	Anapc2
ENSMUSG00000056579	0.02188417779817	8.12253658741002	-6.7503043326803	0.768020862945194	0.951767756726077	Tug1
ENSMUSG00000025224	-0.155720661459884	7.26502879559727	-6.74497284729814	0.071694985872938	0.410876450152825	Gbf1
ENSMUSG00000035505	-0.318665979055924	8.67376277695017	-4.67040790141069	0.0460047678837058	0.330493657883375	Cox18
ENSMUSG00000067851	0.149951728997745	9.53135664781395	-6.32216184565416	0.354588095557663	0.783108787197739	Arfgef1
ENSMUSG00000030967	0.198532974183243	7.52186469656494	-6.48902447664796	0.153028840564143	0.576259311135054	Zranb1
ENSMUSG00000041645	-0.273729716067287	9.59404606352824	-5.37807663672051	0.104091096699242	0.48842566446719	Ddx24
ENSMUSG00000083077	-0.0770899164495908	10.4312282725716	-6.61419412602879	0.580482963775586	0.89783303427812	Snrnp27
ENSMUSG00000001158	0.0215068332230945	10.5925741018224	-6.61419412602879	0.485596455597852	0.856139692325372	Snrnp27
ENSMUSG00000019295	0.197324128547957	6.953132342647	-6.2355793725668	0.312392410528708	0.753003142837261	Tmem129
ENSMUSG00000090733	0.0861116209377624	13.8789925629148	-6.54745295955042	0.511265858886516	0.867940860611129	Gm9846 /// Rps27
ENSMUSG00000050621	0.0861116209377624	13.8789925629148	-6.54745295955042	0.511265858886516	0.867940860611129	Gm9846 /// Rps27
ENSMUSG00000028677	-0.16389225289022	8.92072340518234	-6.36411134699908	0.377836136802748	0.797666197421081	Rnf220
ENSMUSG00000020519	-0.125580633561905	8.83314480174533	-6.36203541306606	0.376636486963921	0.796718913240649	Sap30l
ENSMUSG00000027599	-0.0733139174985844	9.17457426157647	-6.57189176310191	0.0664371188958683	0.396047465630543	Armc1
ENSMUSG00000034509	0.097460617887867	8.41080057143455	-6.45144211601136	0.433740437091587	0.830004759173199	Mad2l1bp
ENSMUSG00000005982	-0.336259801160399	8.57018621921999	-3.85795687485914	0.0187829072638148	0.200952760040926	Nat15
ENSMUSG00000019868	-0.177138451676004	9.83592190225317	-5.9685013898733	0.216831308834011	0.659464400429294	Vta1
ENSMUSG00000021282	0.0920329238324413	11.5844720837392	-6.774942527699	0.218810965931382	0.661962027313944	Eif5
